formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C8H4O3	[M + H]+	C8H5O3+	Polyketides	0.744	Cyclic polyketides	0.813	Phthalide derivatives	0.752	Organoheterocyclic compounds	0.888	Benzofurans	0.876	Benzofuranones	0.926	Phthalic anhydrides	0.941	Phthalic anhydrides	0.941	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Benzofurans; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Phthalic anhydrides; Carboxylic acid anhydrides; Benzofuranones; Benzenoids; Isobenzofuranones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Isocoumarans; Organic oxygen compounds; Chemical entities	149.023	1637	27.288	832273134380601995	832264886495311241	832264886495311240	3519	
2	C8H6O4	[M - H2O + H]+	C8H5O3+	Shikimates and Phenylpropanoids	0.994	Phenolic acids (C6-C1)	0.999	Simple phenolic acids	0.998	Benzenoids	0.996	Benzene and substituted derivatives	0.961	Benzoic acids and derivatives	0.954	Hydroxybenzoic acid derivatives	0.679	Salicylic acid and derivatives	0.563	Organic compounds; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Salicylic acid and derivatives; Carboxylic acids; Hydroxybenzoic acid derivatives; Benzene and substituted derivatives; Benzenoids; Benzoic acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	149.023	1637	27.288	832273134380601996	832264886495311241	832264886495311240	3519	
3	C8H8O5	[M - H4O2 + H]+	C8H5O3+	Shikimates and Phenylpropanoids	0.948	Phenolic acids (C6-C1)	0.585	Simple phenolic acids	0.822	Benzenoids	0.965	Phenols	0.787	Benzenediols	0.498	Catechols	0.572	Catechols	0.572	Organic compounds; Alcohols and polyols; Phenols; Catechols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Alpha hydroxy acids and derivatives; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aromatic alcohols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	149.023	1637	27.288	832273134380601997	832264886495311241	832264886495311240	3519	
1	C14H31NO2	[M + H]+	C14H32NO2+	Fatty acids	0.811	Spingolipids	0.541	Sphingoid bases	0.896	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.999	Alkanolamines	0.961	1,2-aminoalcohols	0.956	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	246.243	1637	27.290	832273142756629096	832264886344316282	832264886344316281	3516	
1	C15H16O8	[M + H]+	C15H17O8+	Shikimates and Phenylpropanoids	0.948	Phenylpropanoids (C6-C3)	0.976	Cinnamic acids and derivatives	0.985	Phenylpropanoids and polyketides	0.975	Cinnamic acids and derivatives	0.987	Hydroxycinnamic acids and derivatives	0.962	Hydroxycinnamic acid esters	0.966	Coumaric acid esters	0.941	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Coumaric acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Benzene and substituted derivatives; Polyols; Benzenoids; Hydroxycinnamic acid esters; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	325.093	1638	27.299	832273140051302447	832264885585147188	832264885585147187	3502	
2	C15H18O9	[M - H2O + H]+	C15H17O8+	Shikimates and Phenylpropanoids	0.788	Phenylpropanoids (C6-C3)	0.957	Cinnamic acids and derivatives	0.970	Phenylpropanoids and polyketides	0.957	Cinnamic acids and derivatives	0.974	Hydroxycinnamic acids and derivatives	0.928	Hydroxycinnamic acid esters	0.912	Coumaric acid esters	0.862	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Coumaric acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Benzene and substituted derivatives; Polyols; Benzenoids; Hydroxycinnamic acid esters; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	325.093	1638	27.299	832273140051302448	832264885585147188	832264885585147187	3502	
3	C16H12N4O4	[M + H]+	C16H13N4O4+	Alkaloids	0.389	Anthranilic acid alkaloids	0.136	Chromones	0.225	Phenylpropanoids and polyketides	0.832	Cinnamic acids and derivatives	0.858	Hydroxycinnamic acids and derivatives	0.822	Coumaric acids and derivatives	0.520	Coumaric acids and derivatives	0.520	Organic compounds; Organoheterocyclic compounds; Styrenes; Coumaric acids and derivatives; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Cinnamic acid amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	325.093	1638	27.299	832273140051302449	832264885585147188	832264885585147187	3502	
4	C16H14N4O5	[M - H2O + H]+	C16H13N4O4+	Alkaloids	0.362	Phenylpropanoids (C6-C3)	0.260	Chromones	0.065	Phenylpropanoids and polyketides	0.837	Cinnamic acids and derivatives	0.935	Hydroxycinnamic acids and derivatives	0.894	Coumaric acids and derivatives	0.680	Coumaric acids and derivatives	0.680	Organic compounds; Organoheterocyclic compounds; Styrenes; Coumaric acids and derivatives; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Hydroxycinnamic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Cinnamic acid amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	325.093	1638	27.299	832273140051302450	832264885585147188	832264885585147187	3502	
5	C13H13FN4O5	[M + H]+	C13H14FN4O5+	Polyketides	0.163	Nucleosides	0.235	Purine nucleosides	0.079	Organohalogen compounds	0.991	Aryl halides	0.303	Aryl fluorides	0.512			Aryl fluorides	0.512	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Alkyl fluorides; Aryl fluorides; Carboxylic acid derivatives; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Alkyl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	325.093	1638	27.299	832273140051302451	832264885585147188	832264885585147187	3502	
6	C13H15FN4O6	[M - H2O + H]+	C13H14FN4O5+	Carbohydrates	0.595	Nucleosides	0.476	Pyrimidine nucleosides	0.248	Benzenoids	0.931	Benzene and substituted derivatives	0.849	Benzoic acids and derivatives	0.644			Benzoic acids and derivatives	0.644	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Azoles; Carboxylic acid amides; Alkyl fluorides; Carboxylic acid derivatives; Organofluorides; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Alkyl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	325.093	1638	27.299	832273140051302452	832264885585147188	832264885585147187	3502	
1	C16H30N6O6	[M - H]-	C16H29N6O6-	Carbohydrates	0.896	Aminosugars and aminoglycosides	0.526	Aminoglycosides	0.217	Organic oxygen compounds	1.000	Organooxygen compounds	0.997	Carbohydrates and carbohydrate conjugates	0.984	Monosaccharides	0.931	Hexoses	0.518	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Amines; Primary amines; Carboximidamides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	401.217	1639	27.317	832273136490337553	832264775040059289	832264775040059288	1178	
1	C33H39N5O11	[M + H]+	C33H40N5O11+	Amino acids and Peptides	0.879	Oligopeptides	0.914	Linear peptides	0.192	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.990	Peptides	0.761	Oligopeptides	0.514	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Styrenes; Coumaric acids and derivatives; Alpha amino acids and derivatives; Alcohols and polyols; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Cinnamic acid amides; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities	682.272	1640	27.325	832273143851342775	832264886394647935	832264886394647934	3517	
2	C33H36N4O11	[M + H3N + H]+	C33H40N5O11+	Amino acids and Peptides	0.302	Oligopeptides	0.213	Depsipeptides	0.038	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.882	Amino acids and derivatives	0.875	N-acyl-alpha amino acids and derivatives	0.633	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Styrenes; Coumaric acids and derivatives; Alpha amino acids and derivatives; Alcohols and polyols; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Coumaric acid esters; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Cinnamic acid amides; Hydroxycinnamic acid esters; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	682.272	1640	27.325	832273143851342776	832264886394647935	832264886394647934	3517	
3	C33H41N5O12	[M - H2O + H]+	C33H40N5O11+	Amino acids and Peptides	0.859	Oligopeptides	0.843	Linear peptides	0.246	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.979	Peptides	0.662	Peptides	0.662	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Styrenes; Coumaric acids and derivatives; Alpha amino acids and derivatives; Alcohols and polyols; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Cinnamic acid amides; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	682.272	1640	27.325	832273143851342777	832264886394647935	832264886394647934	3517	
4	C33H43N5O13	[M - H4O2 + H]+	C33H40N5O11+	Amino acids and Peptides	0.943	Oligopeptides	0.984	Cyclic peptides	0.518	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.987	Peptides	0.748	Oligopeptides	0.630	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Styrenes; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Phenols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities	682.272	1640	27.325	832273143851342778	832264886394647935	832264886394647934	3517	
5	C36H41N3O9	[M + Na]+	C36H41N3NaO9+	Polyketides	0.265	Sesquiterpenoids	0.083	Open-chain polyketides	0.046	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.582	Amino acids and derivatives	0.575	Amino acids and derivatives	0.575	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Coumaric acid esters; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Hydroxycinnamic acid esters; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	682.272	1640	27.325	832273143851342779	832264886394647935	832264886394647934	3517	
6	C28H45N5O11S	[M + Na]+	C28H45N5NaO11S+	Amino acids and Peptides	0.493	Oligopeptides	0.953	Depsipeptides	0.232	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.980	Amino acids, peptides, and analogues	0.923	Peptides	0.563	Peptides	0.563	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Phenols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Organic carbonic acids and derivatives; Carboxylic acid amides; Ureas; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Dialkylthioethers; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	682.272	1640	27.325	832273143851342780	832264886394647935	832264886394647934	3517	
1	C32H38O10	[M + H2O - H]-	C32H39O11-	Shikimates and Phenylpropanoids	0.999	Lignans	1.000	Furofuranoid lignans	0.982	Lignans, neolignans and related compounds	0.991	Furanoid lignans	0.993	Furofuran lignans	0.948			Furofuran lignans	0.948	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Organooxygen compounds; Dialkyl ethers; Lignans, neolignans and related compounds; Furofurans; Furofuran lignans; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Tetrahydrofurans; Furanoid lignans; Dimethoxybenzenes; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	599.248	1640	27.325	832273137614411356	832264775195248557	832264775195248556	1182	
2	C33H34N4O6	[M + H2O - H]-	C33H35N4O7-	Shikimates and Phenylpropanoids	1.000	Lignans	1.000	Furofuranoid lignans	0.464	Lignans, neolignans and related compounds	0.993	Furanoid lignans	0.935					Furanoid lignans	0.935	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Organooxygen compounds; Dialkyl ethers; Lignans, neolignans and related compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Furanoid lignans; Dimethoxybenzenes; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	599.248	1640	27.325	832273137614411359	832264775195248557	832264775195248556	1182	
1	C9H6O2	[M + H]+	C9H7O2+	Polyketides	0.704	Naphthalenes	0.925	Naphthoquinones	0.867	Benzenoids	0.985	Naphthalenes	0.729					Naphthalenes	0.729	Organic compounds; Naphthalenes; Ketones; Organooxygen compounds; Carbonyl compounds; Benzenoids; Quinones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	147.044	1640	27.332	832273137698297503	832264885736142147	832264885731947842	3505	
1	C25H44N7O4	[M + CH2O2 - H]-	C26H45N7O6-	Alkaloids	0.749	Nicotinic acid alkaloids	0.072	Pyridine alkaloids	0.071	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.963	Tertiary amines	0.622	Dialkylarylamines	0.667	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Pyridines and derivatives; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Organic nitro compounds; Diazines; Carbonyl compounds; Amines; Tertiary amines; Tertiary alkylarylamines; Organic zwitterions; Allyl-type 1,3-dipolar organic compounds; Imidolactams; Dialkylarylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	551.342	1641	27.357	832273145445178725	832264774947784591	832264774943590286	1176	
1	C8H11N	[M + H]+	C8H12N+	Alkaloids	0.841	Nicotinic acid alkaloids	0.968	Pyridine alkaloids	0.968	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.841	Tertiary amines	0.688	Dialkylarylamines	0.579	Organic compounds; Organonitrogen compounds; Aniline and substituted anilines; Amines; Tertiary amines; Tertiary alkylarylamines; Dialkylarylamines; Heteroaromatic compounds; Hydrocarbon derivatives; Methylpyridines; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	122.097	1641	27.357	832273141255067982	832264886151378278	832264886151378277	3512	
2	C8H8	[M + H3N + H]+	C8H12N+	Terpenoids	0.327	Sesquiterpenoids	0.114	Cinnamic acids and derivatives	0.061	Benzenoids	0.986	Benzene and substituted derivatives	0.830					Benzene and substituted derivatives	0.830	Organic compounds; Benzene and substituted derivatives; Benzenoids; Hydrocarbons; Olefins; Unsaturated hydrocarbons; Aromatic hydrocarbons; Chemical entities	122.097	1641	27.357	832273141255067983	832264886151378278	832264886151378277	3512	
3	C6H8	[M + C2H3N + H]+	C8H12N+	Fatty acids	0.719	Fatty acyls	0.851	Hydrocarbons	0.254	Hydrocarbons	0.984	Unsaturated hydrocarbons	0.966	Olefins	0.502			Olefins	0.502	Organic compounds; Hydrocarbons; Olefins; Unsaturated hydrocarbons; Unsaturated aliphatic hydrocarbons; Chemical entities	122.097	1641	27.357	832273141255067984	832264886151378278	832264886151378277	3512	
1	C10H10O3	[M + H]+	C10H11O3+	Polyketides	0.624	Cyclic polyketides	0.612	Phthalide derivatives	0.494	Organoheterocyclic compounds	0.694	Lactones	0.579					Lactones	0.579	Organic compounds; Organoheterocyclic compounds; Lactones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	179.070	1641	27.358	832273141053741323	832264886302373237	832264886302373236	3515	
2	C10H12O4	[M - H2O + H]+	C10H11O3+	Polyketides	0.669	Cyclic polyketides	0.647	Phthalide derivatives	0.298	Organic acids and derivatives	0.957	Carboxylic acids and derivatives	0.916	Carboxylic acid derivatives	0.698	Carboxylic acid esters	0.532	Carboxylic acid esters	0.532	Organic compounds; Organoheterocyclic compounds; Lactones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	179.070	1641	27.358	832273141053741324	832264886302373237	832264886302373236	3515	
3	C9H8O	[M + CH2O2 + H]+	C10H11O3+	Shikimates and Phenylpropanoids	0.863	Phenylpropanoids (C6-C3)	0.957	Cinnamic acids and derivatives	0.948	Phenylpropanoids and polyketides	0.168	Cinnamaldehydes	0.550					Cinnamaldehydes	0.550	Organic compounds; Cinnamaldehydes; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Alpha,beta-unsaturated aldehydes; Enals; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	179.070	1641	27.358	832273141053741325	832264886302373237	832264886302373236	3515	
1	C21H32N6O5	[M + Cl]-	C21H32ClN6O5-	Carbohydrates	0.837	Nucleosides	0.856	Pyrimidine nucleosides	0.180	Organoheterocyclic compounds	0.996	Imidazopyrimidines	0.904	Purines and purine derivatives	0.894			Purines and purine derivatives	0.894	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Monoalkylamines; Carboxylic acid amides; Ureas; Carboxylic acid derivatives; Aminopyrimidines and derivatives; Diazines; Imidazopyrimidines; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	483.213	1642	27.362	832273134745506560	832264775128139683	832264775123945378	1180	
2	C21H31ClN6O4	[M + H2O - H]-	C21H32ClN6O5-	Alkaloids	0.758	Ornithine alkaloids	0.024	Imidazole alkaloids	0.015	Organic acids and derivatives	0.991	Carboxylic acids and derivatives	0.962	Amino acids, peptides, and analogues	0.807	Amino acids and derivatives	0.805	Amino acids and derivatives	0.805	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Halobenzenes; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Aryl chlorides; Carboxylic acid derivatives; Chlorobenzenes; Dialkyl ethers; Organochlorides; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Tertiary alkylarylamines; Aryl halides; Dialkylarylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	483.213	1642	27.362	832273134745506563	832264775128139683	832264775123945378	1180	
