formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
3	C26H36N4O4S	[M - H]-	C26H35N4O4S-	Alkaloids	0.303	Pseudoalkaloids (transamidation)	0.015	Glycerophosphoethanolamines	0.014	Benzenoids	0.999	Benzene and substituted derivatives	0.994	Benzenesulfonamides	0.973			Benzenesulfonamides	0.973	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Benzenesulfonamides; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Sulfonyls; Organosulfonamides; Carbonyl compounds; Benzene and substituted derivatives; N-substituted imidazoles; Benzenoids; Amines; Aminosulfonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities	499.238	1509	25.145	852611724163982051	852601217536621806	852601217536621805	758	
4	C25H34N4O2S	[M + CH2O2 - H]-	C26H35N4O4S-	Alkaloids	0.914	Pseudoalkaloids (transamidation)	0.150	Imidazole alkaloids	0.081	Benzenoids	0.987	Thiophenol ethers	0.630					Thiophenol ethers	0.630	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Imidazoles; Organonitrogen compounds; Organooxygen compounds; Azoles; Thioethers; Trialkylamines; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Thiophenol ethers; Benzenoids; Amines; Tertiary amines; Sulfenyl compounds; Alkylarylthioethers; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities	499.238	1509	25.145	852611724163982052	852601217536621806	852601217536621805	758	
1	C15H22	[M + H]+	C15H23+	Terpenoids	0.997	Sesquiterpenoids	0.985	Humulane sesquiterpenoids	0.253	Lipids and lipid-like molecules	0.872	Prenol lipids	0.836	Sesquiterpenoids	0.782			Sesquiterpenoids	0.782	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Sesquiterpenoids; Hydrocarbons; Olefins; Cyclic olefins; Polycyclic hydrocarbons; Unsaturated hydrocarbons; Unsaturated aliphatic hydrocarbons; Branched unsaturated hydrocarbons; Chemical entities	203.180	1511	25.176	852611711010644178	852601272301657031	852601272301657030	2328	
2	C12H23FO	[M + H]+	C12H24FO+	Terpenoids	0.944	Sesquiterpenoids	0.383	Halogenated fatty acids	0.257	Lipids and lipid-like molecules	0.756							Lipids and lipid-like molecules	0.756	Organic compounds; Lipids and lipid-like molecules; Organohalogen compounds; Organooxygen compounds; Alkyl fluorides; Organofluorides; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	203.180	1511	25.176	852611711010644179	852601272301657031	852601272301657030	2328	
1	C23H42N6O11	[M - H]-	C23H41N6O11-	Carbohydrates	0.995	Aminosugars and aminoglycosides	0.682	Aminoglycosides	0.509	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Carbohydrates and carbohydrate conjugates	0.990	Aminosaccharides	0.823	Aminocyclitol glycosides	0.831	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Aminoglycosides; Primary alcohols; Organooxygen compounds; Monoalkylamines; Cyclic alcohols and derivatives; Monosaccharides; Acetals; Secondary alcohols; Aminocyclitol glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Amines; Primary amines; Secondary amines; Alkanolamines; Cyclitols and derivatives; Cyclohexanols; Aminosaccharides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	577.285	1511	25.180	852611731151692821	852601217582759155	852601217582759154	759	
2	C22H40N6O9	[M + CH2O2 - H]-	C23H41N6O11-	Carbohydrates	0.974	Aminosugars and aminoglycosides	0.555	Polyamines	0.382	Organic oxygen compounds	1.000	Organooxygen compounds	0.998	Carbohydrates and carbohydrate conjugates	0.977	Glycosyl compounds	0.814	O-glycosyl compounds	0.642	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	577.285	1511	25.180	852611731151692822	852601217582759155	852601217582759154	759	
3	C26H41F3N4O7	[M - H]-	C26H40F3N4O7-	Alkaloids	0.492	Nucleosides	0.108	Polyamines	0.176	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.991	Amino acids, peptides, and analogues	0.915	Amino acids and derivatives	0.916	Amino acids	0.876	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Alkyl fluorides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Secondary amines; Alkyl halides; Organic zwitterions; Aralkylamines; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	577.285	1511	25.180	852611731151692823	852601217582759155	852601217582759154	759	
4	C25H39F3N4O5	[M + CH2O2 - H]-	C26H40F3N4O7-	Alkaloids	0.614	Histidine alkaloids	0.278	Imidazole alkaloids	0.275	Benzenoids	0.979	Benzene and substituted derivatives	0.884	Trifluoromethylbenzenes	0.516			Trifluoromethylbenzenes	0.516	Organic compounds; Organoheterocyclic compounds; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Alkyl fluorides; Carboxylic acid derivatives; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Alkyl halides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Trifluoromethylbenzenes; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	577.285	1511	25.180	852611731151692824	852601217582759155	852601217582759154	759	
5	C24H46N6O6S2	[M - H]-	C24H45N6O6S2-	Carbohydrates	0.449	Nucleosides	0.288	Polyamines	0.250	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.993	Amino acids, peptides, and analogues	0.931	Amino acids and derivatives	0.930	Amino acids and derivatives	0.930	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Azoles; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Thioethers; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Organic disulfides; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	577.285	1511	25.180	852611731151692825	852601217582759155	852601217582759154	759	
6	C23H44N6O4S2	[M + CH2O2 - H]-	C24H45N6O6S2-	Alkaloids	0.246	Ornithine alkaloids	0.093	Polyamines	0.152	Organic acids and derivatives	0.979	Carboxylic acids and derivatives	0.934	Amino acids, peptides, and analogues	0.814	Amino acids and derivatives	0.811	Amino acids and derivatives	0.811	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Thioethers; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Sulfenyl compounds; Dialkylthioethers; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	577.285	1511	25.180	852611731151692826	852601217582759155	852601217582759154	759	
1	C20H17NO7	[M + H]+	C20H18NO7+	Alkaloids	1.000	Tyrosine alkaloids	0.883	Isoindole alkaloids	0.539	Organoheterocyclic compounds	1.000	Isoindoles and derivatives	0.610	Isoindolines	0.576	Isoindolones	0.639	Isoindolones	0.639	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Lactams; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Benzodioxoles; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Acetals; Tertiary carboxylic acid amides; Isoindoles and derivatives; Isoindolones; Phenol ethers; Benzenoids; Isoindolines; Tetrahydroisoquinolines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	384.109	1512	25.197	852611780854199742	852601272360377297	852601272360377296	2330	
2	C21H17N2O4	[M + Na]+	C21H17N2NaO4+	Alkaloids	0.999	Tyrosine alkaloids	0.940	Isoindole alkaloids	0.116	Organoheterocyclic compounds	1.000	Isoindoles and derivatives	0.865	Isoindolines	0.858	Isoindolones	0.888	Isoindolones	0.888	Organic compounds; Organoheterocyclic compounds; Isoindoles; Alkyl aryl ethers; Anisoles; Lactams; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzodioxoles; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Acetals; Tertiary carboxylic acid amides; Isoindoles and derivatives; Isoindolones; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Isoindolines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	384.109	1512	25.197	852611780854199743	852601272360377297	852601272360377296	2330	
3	C18H21N2O5	[M + K]+	C18H21KN2O5+	Alkaloids	0.910	Tyrosine alkaloids	0.125	Isoindole alkaloids	0.124	Organoheterocyclic compounds	0.984	Benzodioxoles	0.668					Benzodioxoles	0.668	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzodioxoles; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Acetals; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	384.109	1512	25.197	852611780854199744	852601272360377297	852601272360377296	2330	
4	C16H19N5O4	[M + K]+	C16H19KN5O4+	Alkaloids	0.888	Pseudoalkaloids (transamidation)	0.098	Isoquinoline alkaloids	0.042	Benzenoids	0.991	Phenol ethers	0.958	Anisoles	0.948			Anisoles	0.948	Organic compounds; Organoheterocyclic compounds; Tetrazoles; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid derivatives; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	384.109	1512	25.197	852611780854199745	852601272360377297	852601272360377296	2330	
5	C15H23NO7S	[M + Na]+	C15H23NNaO7S+	Alkaloids	0.521	Cyclic polyketides	0.191	Isoindole alkaloids	0.135	Organic acids and derivatives	0.983	Carboxylic acids and derivatives	0.965	Amino acids, peptides, and analogues	0.635	Amino acids and derivatives	0.633	Alpha amino acids and derivatives	0.655	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Thioethers; Carboxylic acids; Tertiary carboxylic acid amides; Carbonyl compounds; Phenol ethers; Benzenoids; Dialkylthioethers; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	384.109	1512	25.197	852611780854199746	852601272360377297	852601272360377296	2330	
1	C19H39NO10	[M + H]+	C19H40NO10+	Amino acids and Peptides	0.938	Amino acid glycosides	0.995	Cyanogenic glycosides	0.996	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.999	Glycosyl compounds	0.990	Cyanogenic glycosides	0.930	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Nitriles; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Cyanogenic glycosides; Oxacyclic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	442.265	1513	25.210	852611763326201418	852601272389737430	852601272389737429	2331	
2	C20H35N5O6	[M + H]+	C20H36N5O6+	Carbohydrates	0.961	Nucleosides	0.408	Purine nucleosides	0.210	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Carbohydrates and carbohydrate conjugates	0.965	Glycosyl compounds	0.875	Glycosylamines	0.529	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Aminopyrimidines and derivatives; Diazines; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; Glycosylamines; Polyols; Amines; Primary amines; Imidolactams; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	442.265	1513	25.210	852611763326201419	852601272389737430	852601272389737429	2331	
3	C18H37N5O6	[M + Na]+	C18H37N5NaO6+	Carbohydrates	0.937	Nucleosides	0.357	Purine nucleosides	0.437	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Carbohydrates and carbohydrate conjugates	0.973	Glycosyl compounds	0.912	Glycosylamines	0.594	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Monoalkylamines; Aminopyrimidines and derivatives; Diazines; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; Glycosylamines; Polyols; Amines; Primary amines; Imidolactams; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	442.265	1513	25.210	852611763326201420	852601272389737430	852601272389737429	2331	
1	C31H30O14	[M + H]+	C31H31O14+	Shikimates and Phenylpropanoids	0.999	Flavonoids	0.730	Flavones	0.750	Phenylpropanoids and polyketides	0.988	Flavonoids	0.891	Flavonoid glycosides	0.668	Flavonoid O-glycosides	0.618	Flavonoid O-glycosides	0.618	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Chromones; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Hexoses; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; O-methylated flavonoids; 3'-O-methylated flavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	627.171	1516	25.270	852611785786702034	852601272419097563	852601272419097562	2332	
2	C27H32N4O11	[M + K]+	C27H32KN4O11+	Alkaloids	0.908	Tryptophan alkaloids	0.845	Carboline alkaloids	0.212	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.988	Monosaccharides	0.941	Hexoses	0.687	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Lactams; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	627.171	1516	25.270	852611785786702035	852601272419097563	852601272419097562	2332	
1	C15H24O	[M + H]+	C15H25O+	Terpenoids	0.995	Sesquiterpenoids	0.966	Caryophyllane sesquiterpenoids	0.133	Lipids and lipid-like molecules	0.848	Prenol lipids	0.870	Sesquiterpenoids	0.720			Sesquiterpenoids	0.720	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organooxygen compounds; Sesquiterpenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	221.190	1525	25.411	852611733185930449	852601272561703919	852601272557509614	2336	
1	C14H15N3O3S	[M - H]-	C14H14N3O3S-	Amino acids and Peptides	0.295	Small peptides	0.152	Pyridine alkaloids	0.042	Benzenoids	0.986	Benzene and substituted derivatives	0.903					Benzene and substituted derivatives	0.903	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	304.076	1526	25.435	852611738684663836	852601217662450941	852601217662450940	761	
2	C13H13N3OS	[M + CH2O2 - H]-	C14H14N3O3S-	Alkaloids	0.958	Histidine alkaloids	0.219	Imidazole alkaloids	0.221	Organoheterocyclic compounds	0.999	Benzimidazoles	0.783					Benzimidazoles	0.783	Organic compounds; Organoheterocyclic compounds; Imidazoles; Pyridines and derivatives; Thiophenes; Organonitrogen compounds; Benzimidazoles; Organooxygen compounds; Azoles; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	304.076	1526	25.435	852611738684663837	852601217662450941	852601217662450940	761	
3	C10H15N3O8	[M - H]-	C10H14N3O8-	Carbohydrates	0.677	Nucleosides	0.439	Imidazole alkaloids	0.100	Organic acids and derivatives	0.989	Carboxylic acids and derivatives	0.982	Amino acids, peptides, and analogues	0.553	Amino acids and derivatives	0.555	Alpha amino acids and derivatives	0.566	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Polyols; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	304.076	1526	25.435	852611738684663838	852601217662450941	852601217662450940	761	
4	C9H13N3O6	[M + CH2O2 - H]-	C10H14N3O8-	Carbohydrates	0.992	Nucleosides	0.984	Pyrimidine nucleosides	0.602	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Carbohydrates and carbohydrate conjugates	0.926	Glycosyl compounds	0.865	Glycosylamines	0.895	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Diazines; Monosaccharides; Secondary alcohols; Glycosyl compounds; Glycosylamines; Polyols; 1,2-diols; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	304.076	1526	25.435	852611738684663839	852601217662450941	852601217662450940	761	
5	C11H13F2N3O5	[M - H]-	C11H12F2N3O5-	Alkaloids	0.761	Nicotinic acid alkaloids	0.333	Pyridine alkaloids	0.333	Organic acids and derivatives	0.962	Carboxylic acids and derivatives	0.932	Amino acids, peptides, and analogues	0.628	Amino acids and derivatives	0.633	Amino acids and derivatives	0.633	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alkyl fluorides; Carboxylic acids; Organofluorides; Carbonyl compounds; Alkyl halides; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	304.076	1526	25.435	852611738684663840	852601217662450941	852601217662450940	761	
6	C10H11F2N3O3	[M + CH2O2 - H]-	C11H12F2N3O5-	Alkaloids	0.570	Nucleosides	0.256	Pyridine alkaloids	0.073	Organoheterocyclic compounds	0.999	Heteroaromatic compounds	0.998					Heteroaromatic compounds	0.998	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organohalogen compounds; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Alkyl fluorides; Organofluorides; Alkyl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	304.076	1526	25.435	852611738684663841	852601217662450941	852601217662450940	761	
7	C17H11N3O3	[M - H]-	C17H10N3O3-	Alkaloids	0.798	Histidine alkaloids	0.179	Imidazole alkaloids	0.180	Organoheterocyclic compounds	0.993	Benzimidazoles	0.910					Benzimidazoles	0.910	Organic compounds; Organoheterocyclic compounds; Imidazoles; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzimidazoles; Organooxygen compounds; Azoles; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	304.076	1526	25.435	852611738684663842	852601217662450941	852601217662450940	761	
8	C16H9N3O	[M + CH2O2 - H]-	C17H10N3O3-	Alkaloids	0.969	Histidine alkaloids	0.477	Imidazole alkaloids	0.475	Benzenoids	0.999	Naphthalenes	0.632					Naphthalenes	0.632	Organic compounds; Organoheterocyclic compounds; Naphthalenes; Imidazoles; Ketones; Organonitrogen compounds; Benzimidazoles; Organooxygen compounds; Azoles; Carbonyl compounds; Benzenoids; Aryl ketones; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	304.076	1526	25.435	852611738684663843	852601217662450941	852601217662450940	761	
9	C8H13N6O7	[M - H]-	C8H12N6O7-	Amino acids and Peptides	0.862	Small peptides	0.903	Aminoacids	0.831	Organic acids and derivatives	0.938	Carboxylic acids and derivatives	0.889	Amino acids, peptides, and analogues	0.896	Amino acids and derivatives	0.893	Alpha amino acids	0.722	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Organic nitro compounds; Carboxylic acids; Organic oxoazanium compounds; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	304.076	1526	25.435	852611738684663844	852601217662450941	852601217662450940	761	
10	C7H11N6O5	[M + CH2O2 - H]-	C8H12N6O7-	Carbohydrates	0.944	Nucleosides	0.839	Purine nucleosides	0.819	Organoheterocyclic compounds	0.994	Diazines	0.811	Pyrimidines and pyrimidine derivatives	0.722	Aminopyrimidines and derivatives	0.631	Aminopyrimidines and derivatives	0.631	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Aminopyrimidines and derivatives; Diazines; Secondary alcohols; Polyols; Substituted imidazoles; Amines; Primary amines; Organic zwitterions; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	304.076	1526	25.435	852611738684663845	852601217662450941	852601217662450940	761	
