formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
6	C24H21F3O7Si	[M + CH2O2 - H]-	C25H22F3O9Si-	Shikimates and Phenylpropanoids	0.913	Flavonoids	0.168	Chalcones	0.156	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.947	Diarylethers	0.773	Diarylethers	0.773	Organic compounds; Halobenzenes; Ketones; Alkyl aryl ethers; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Benzoyl derivatives; Organooxygen compounds; Alkyl fluorides; Aryl fluorides; Fluorobenzenes; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Diarylethers; Aryl halides; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	551.097	1948	32.467	832323972861592446	832319744684012784	832319744684012783	1013	
7	C27H16F4N4O5	[M - H]-	C27H15F4N4O5-	Shikimates and Phenylpropanoids	0.224	Coumarins	0.057	Simple coumarins	0.029	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.962	Diarylethers	0.791	Diarylethers	0.791	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Pyrans; Benzopyrans; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Pyranones and derivatives; Alkyl fluorides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Diarylethers; Aryl halides; Alkyl halides; 1-benzopyrans; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Trifluoromethylbenzenes; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	551.097	1948	32.467	832323972861592447	832319744684012784	832319744684012783	1013	
8	C27H14F4N4O4	[M + H2O - H]-	C27H15F4N4O5-	Shikimates and Phenylpropanoids	0.420	Flavonoids	0.167	Simple coumarins	0.012	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.972	Diarylethers	0.956	Diarylethers	0.956	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Pyrans; Benzopyrans; Ethers; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Pyranones and derivatives; Alkyl fluorides; Aryl fluorides; Fluorobenzenes; Organofluorides; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Diarylethers; Aryl halides; Alkyl halides; 1-benzopyrans; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Trifluoromethylbenzenes; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	551.097	1948	32.467	832323972861592448	832319744684012784	832319744684012783	1013	
9	C26H14F4N4O3	[M + CH2O2 - H]-	C27H15F4N4O5-	Alkaloids	0.440	Flavonoids	0.074	Imidazole alkaloids	0.009	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.933	Diarylethers	0.878	Diarylethers	0.878	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Alkyl fluorides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Organofluorides; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Diarylethers; Aryl halides; Alkyl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Trifluoromethylbenzenes; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	551.097	1948	32.467	832323972861592449	832319744684012784	832319744684012783	1013	
10	C26H20F4O9	[M - H]-	C26H19F4O9-	Shikimates and Phenylpropanoids	0.986	Flavonoids	0.838	Flavones	0.480	Phenylpropanoids and polyketides	0.994	Flavonoids	0.811	O-methylated flavonoids	0.772	4'-O-methylated flavonoids	0.616	4'-O-methylated flavonoids	0.616	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Alkyl fluorides; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Flavones; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; O-methylated flavonoids; 4'-O-methylated flavonoids; Alkyl halides; Hydroxyflavonoids; 1-benzopyrans; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	551.097	1948	32.467	832323972861592450	832319744684012784	832319744684012783	1013	
1	C31H20O10	[M + H]+	C31H21O10+	Shikimates and Phenylpropanoids	1.000	Flavonoids	0.997	Flavones	1.000	Phenylpropanoids and polyketides	0.996	Flavonoids	0.997	Biflavonoids and polyflavonoids	0.945			Biflavonoids and polyflavonoids	0.945	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Phenols; Chromones; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Biflavonoids and polyflavonoids; Flavones; Benzene and substituted derivatives; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	553.114	1949	32.489	832324041291663609	832319816201098991	832319816196904686	2742	
1	C8H11N	[M + H]+	C8H12N+	Alkaloids	0.988	Nicotinic acid alkaloids	0.996	Pyridine alkaloids	0.996	Organoheterocyclic compounds	0.979	Pyridines and derivatives	0.894	Methylpyridines	0.898			Methylpyridines	0.898	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organonitrogen compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Methylpyridines; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	122.097	1958	32.636	832323986845403043	832319816125601509	832319816125601508	2740	
1	C16H29ClN3O3	[M - H]-	C16H28ClN3O3-	Amino acids and Peptides	0.656	Small peptides	0.119	Tripeptides	0.053	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.997	Amino acids, peptides, and analogues	0.895	Amino acids and derivatives	0.887	N-acyl-alpha amino acids and derivatives	0.707	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Alkyl chlorides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Organochlorides; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Alkyl halides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	345.183	1963	32.716	832323987860424853	832319744897922313	832319744893728008	1018	
2	C16H27ClN3O2	[M + H2O - H]-	C16H28ClN3O3-	Alkaloids	0.587	Fatty Acids and Conjugates	0.134	Imidazole alkaloids	0.070	Lipids and lipid-like molecules	0.897	Fatty Acyls	0.926	Fatty acids and conjugates	0.736	Halogenated fatty acids	0.714	Halogenated fatty acids	0.714	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Imidazoles; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Halogenated fatty acids; Alkyl chlorides; Monocarboxylic acids and derivatives; Carboxylic acids; Organochlorides; Carbonyl compounds; Substituted imidazoles; Alkyl halides; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	345.183	1963	32.716	832323987860424854	832319744897922313	832319744893728008	1018	
3	C15H27ClN3O	[M + CH2O2 - H]-	C16H28ClN3O3-	Alkaloids	0.922	Histidine alkaloids	0.060	Imidazole alkaloids	0.059	Organoheterocyclic compounds	0.612	Azoles	0.712					Azoles	0.712	Organic compounds; Organoheterocyclic compounds; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Alkyl chlorides; Organochlorides; Alkyl halides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	345.183	1963	32.716	832323987860424855	832319744897922313	832319744893728008	1018	
4	C14H27ClN6O2	[M - H]-	C14H26ClN6O2-	Amino acids and Peptides	0.687	Oligopeptides	0.102	Tripeptides	0.006	Organic acids and derivatives	0.994	Carboxylic acids and derivatives	0.986	Amino acids, peptides, and analogues	0.912	Amino acids and derivatives	0.906	Alpha amino acids and derivatives	0.573	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Guanidines; Carboxylic acid amides; Alkyl chlorides; Carboxylic acid derivatives; Organochlorides; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Alkyl halides; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	345.183	1963	32.716	832323987860424856	832319744897922313	832319744893728008	1018	
5	C14H25ClN6O	[M + H2O - H]-	C14H26ClN6O2-	Alkaloids	0.466	Histidine alkaloids	0.012	Imidazole alkaloids	0.012	Organoheterocyclic compounds	1.000	Triazines	0.624	Aminotriazines	0.817	1,3,5-triazine-2,4-diamines	0.539	1,3,5-triazine-2,4-diamines	0.539	Organic compounds; Organoheterocyclic compounds; Triazines; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl chlorides; Organochlorides; Aminotriazines; Amines; Aryl halides; N-aliphatic s-triazines; Organic oxides; 1,3,5-triazines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Halo-S-triazines; Organic nitrogen compounds; Chloro-s-triazines; 1,3,5-triazine-2,4-diamines; Chemical entities	345.183	1963	32.716	832323987860424857	832319744897922313	832319744893728008	1018	
6	C13H25ClN6	[M + CH2O2 - H]-	C14H26ClN6O2-	Alkaloids	0.666	Oligopeptides	0.006	Imidazole alkaloids	0.003	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.961	Tertiary amines	0.521	Dialkylarylamines	0.579	Organic compounds; Organoheterocyclic compounds; Triazines; Organohalogen compounds; Organonitrogen compounds; Aryl chlorides; Organochlorides; Aminotriazines; Amines; Tertiary amines; Tertiary alkylarylamines; Aryl halides; N-aliphatic s-triazines; Dialkylarylamines; 1,3,5-triazines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Halo-S-triazines; Organic nitrogen compounds; Chloro-s-triazines; 1,3,5-triazine-2,4-diamines; Chemical entities	345.183	1963	32.716	832323987860424858	832319744897922313	832319744893728008	1018	
7	C16H30ClF3O2	[M - H]-	C16H29ClF3O2-	Fatty acids	0.728	Fatty Acids and Conjugates	0.107	Halogenated fatty acids	0.177	Lipids and lipid-like molecules	0.914	Fatty Acyls	0.859	Fatty acids and conjugates	0.777	Halogenated fatty acids	0.726	Halogenated fatty acids	0.726	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Halogenated fatty acids; Alkyl chlorides; Alkyl fluorides; Monocarboxylic acids and derivatives; Carboxylic acids; Organochlorides; Organofluorides; Carbonyl compounds; Alkyl halides; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	345.183	1963	32.716	832323987860424859	832319744897922313	832319744893728008	1018	
8	C16H28ClF3O	[M + H2O - H]-	C16H29ClF3O2-	Terpenoids	0.886	Monoterpenoids	0.125	Halogenated fatty acids	0.010	Benzenoids	0.841	Benzene and substituted derivatives	0.909	Halobenzenes	0.636	Chlorobenzenes	0.607	Chlorobenzenes	0.607	Organic compounds; Halobenzenes; Alcohols and polyols; Organohalogen compounds; Organooxygen compounds; Alkyl chlorides; Alkyl fluorides; Chlorobenzenes; Organochlorides; Organofluorides; Benzene and substituted derivatives; Benzenoids; Halohydrins; Alkyl halides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	345.183	1963	32.716	832323987860424860	832319744897922313	832319744893728008	1018	
1	C16H28N3O3	[M - H]-	C16H27N3O3-	Fatty acids	0.894	Histidine alkaloids	0.250	Imidazole alkaloids	0.252	Lipids and lipid-like molecules	0.946	Fatty Acyls	0.955	Fatty acids and conjugates	0.969	Long-chain fatty acids	0.510	Long-chain fatty acids	0.510	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Long-chain fatty acids; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	309.206	1963	32.718	832323040622939508	832319744847590660	832319744847590659	1017	
2	C16H26N3O2	[M + H2O - H]-	C16H27N3O3-	Alkaloids	0.959	Histidine alkaloids	0.290	Imidazole alkaloids	0.292	Organoheterocyclic compounds	0.967	Heteroaromatic compounds	0.517					Heteroaromatic compounds	0.517	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	309.206	1963	32.718	832323040622939509	832319744847590660	832319744847590659	1017	
3	C15H26N3O	[M + CH2O2 - H]-	C16H27N3O3-	Alkaloids	0.949	Histidine alkaloids	0.160	Imidazole alkaloids	0.161	Organoheterocyclic compounds	0.935	Heteroaromatic compounds	0.703					Heteroaromatic compounds	0.703	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	309.206	1963	32.718	832323040622939510	832319744847590660	832319744847590659	1017	
4	C14H26N6O2	[M - H]-	C14H25N6O2-	Alkaloids	0.884	Guanidine alkaloids	0.894	Imidazole alkaloids	0.112	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Guanidines	0.803			Guanidines	0.803	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Guanidines; Carbonyl compounds; Carboximidamides; Organic 1,3-dipolar compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	309.206	1963	32.718	832323040622939511	832319744847590660	832319744847590659	1017	
5	C14H24N6O	[M + H2O - H]-	C14H25N6O2-	Alkaloids	0.978	Guanidine alkaloids	0.272	Purine alkaloids	0.223	Organoheterocyclic compounds	0.998	Heteroaromatic compounds	0.998					Heteroaromatic compounds	0.998	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Amines; Primary amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	309.206	1963	32.718	832323040622939512	832319744847590660	832319744847590659	1017	
6	C13H24N6	[M + CH2O2 - H]-	C14H25N6O2-	Alkaloids	0.990	Pseudoalkaloids (transamidation)	0.314	Imidazole alkaloids	0.213	Organoheterocyclic compounds	0.992	Azoles	0.566					Azoles	0.566	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Azoles; Amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	309.206	1963	32.718	832323040622939513	832319744847590660	832319744847590659	1017	
1	C31H22O10	[M + H]+	C31H23O10+	Shikimates and Phenylpropanoids	1.000	Flavonoids	0.952	Flavones	0.553	Phenylpropanoids and polyketides	0.999	Flavonoids	0.991	Biflavonoids and polyflavonoids	0.940			Biflavonoids and polyflavonoids	0.940	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Flavans; Biflavonoids and polyflavonoids; Flavanones; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; O-methylated flavonoids; 4'-O-methylated flavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	555.129	1964	32.729	832323194021232577	832319816276596473	832319816276596472	2744	
1	C29H21F3O8	[M - H]-	C29H20F3O8-	Shikimates and Phenylpropanoids	0.968	Flavonoids	0.749	Chalcones	0.194	Phenylpropanoids and polyketides	0.903	Flavonoids	0.600	Hydroxyflavonoids	0.679	5-hydroxyflavonoids	0.503	5-hydroxyflavonoids	0.503	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Flavonoids; Alkyl fluorides; Organofluorides; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Alkyl halides; Hydroxyflavonoids; 5-hydroxyflavonoids; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Trifluoromethylbenzenes; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	553.111	1964	32.732	832323208193786598	832319744809841919	832319744809841918	1016	
2	C29H19F3O7	[M + H2O - H]-	C29H20F3O8-	Shikimates and Phenylpropanoids	0.980	Flavonoids	0.216	Chalcones	0.066	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.822	Diarylethers	0.506	Diarylethers	0.506	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Phenols; Ethers; Phenylpropanoids and polyketides; Organohalogen compounds; Organooxygen compounds; Alkyl fluorides; Organofluorides; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Diarylethers; Alkyl halides; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Trifluoromethylbenzenes; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	553.111	1964	32.732	832323208193786599	832319744809841919	832319744809841918	1016	
3	C28H19F3O6	[M + CH2O2 - H]-	C29H20F3O8-	Shikimates and Phenylpropanoids	0.993	Flavonoids	0.418	Chalcones	0.463	Benzenoids	1.000	Benzene and substituted derivatives	0.989	Trifluoromethylbenzenes	0.938			Trifluoromethylbenzenes	0.938	Organic compounds; Phenols; Ethers; Phenylpropanoids and polyketides; Organohalogen compounds; Benzoyl derivatives; Organooxygen compounds; Alkyl fluorides; Organofluorides; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Alkyl halides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Trifluoromethylbenzenes; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	553.111	1964	32.732	832323208193786600	832319744809841919	832319744809841918	1016	
4	C27H18N6O8	[M - H]-	C27H17N6O8-	Alkaloids	0.863	Tryptophan alkaloids	0.060	Pyrroloquinoline alkaloids	0.012	Benzenoids	1.000	Benzene and substituted derivatives	0.988	Nitrobenzenes	0.986			Nitrobenzenes	0.986	Organic compounds; Organoheterocyclic compounds; Nitrobenzenes; Pyrimidines and pyrimidine derivatives; Phenols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Diazines; Organic oxoazanium compounds; Benzene and substituted derivatives; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	553.111	1964	32.732	832323208193786601	832319744809841919	832319744809841918	1016	
5	C27H16N6O7	[M + H2O - H]-	C27H17N6O8-	Alkaloids	0.839	Tryptophan alkaloids	0.047	Anthraquinones and anthrones	0.018	Benzenoids	1.000	Naphthalenes	0.597	Naphthols and derivatives	0.648			Naphthols and derivatives	0.648	Organic compounds; Organoheterocyclic compounds; Naphthalenes; Nitrobenzenes; Phenols; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Organic oxoazanium compounds; Benzene and substituted derivatives; Naphthols and derivatives; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	553.111	1964	32.732	832323208193786602	832319744809841919	832319744809841918	1016	
6	C26H16N6O6	[M + CH2O2 - H]-	C27H17N6O8-	Alkaloids	0.920	Histidine alkaloids	0.075	Imidazole alkaloids	0.076	Organoheterocyclic compounds	0.996	Benzimidazoles	0.518					Benzimidazoles	0.518	Organic compounds; Organoheterocyclic compounds; Nitrobenzenes; Imidazoles; Organic acids and derivatives; Organonitrogen compounds; Benzimidazoles; Organooxygen compounds; Azoles; Organic nitro compounds; Organic oxoazanium compounds; Benzene and substituted derivatives; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	553.111	1964	32.732	832323208193786603	832319744809841919	832319744809841918	1016	
7	C24H19FN6O9	[M - H]-	C24H18FN6O9-	Alkaloids	0.376	Tryptophan alkaloids	0.024	Purine alkaloids	0.006	Organic oxygen compounds	1.000	Organooxygen compounds	0.998	Ethers	0.396	Diarylethers	0.527	Diarylethers	0.527	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Nitrobenzenes; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Ureas; Aryl fluorides; Fluorobenzenes; Organic nitro compounds; Diazines; Organic oxoazanium compounds; Organofluorides; Carbonyl compounds; Hydropyrimidines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Diarylethers; Aryl halides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	553.111	1964	32.732	832323208193786604	832319744809841919	832319744809841918	1016	
8	C24H17FN6O8	[M + H2O - H]-	C24H18FN6O9-	Alkaloids	0.498	Tryptophan alkaloids	0.049	Pyrroloquinoline alkaloids	0.025	Benzenoids	0.999	Benzene and substituted derivatives	0.988	Nitrobenzenes	0.780			Nitrobenzenes	0.780	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Nitrobenzenes; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl fluorides; Fluorobenzenes; Organic nitro compounds; Diazines; Organic oxoazanium compounds; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	553.111	1964	32.732	832323208193786605	832319744809841919	832319744809841918	1016	
9	C23H17FN6O7	[M + CH2O2 - H]-	C24H18FN6O9-	Alkaloids	0.722	Tryptophan alkaloids	0.084	Pyrroloquinoline alkaloids	0.094	Organic 1,3-dipolar compounds	0.822	Allyl-type 1,3-dipolar organic compounds	0.700	Organic nitro compounds	0.731	C-nitro compounds	0.739	Nitroaromatic compounds	0.711	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Pyrimidines and pyrimidine derivatives; Pyridines and derivatives; Lactams; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Aryl fluorides; Fluorobenzenes; Organic nitro compounds; Diazines; Organic oxoazanium compounds; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Vinylogous amides; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	553.111	1964	32.732	832323208193786606	832319744809841919	832319744809841918	1016	
